query_id,query_text,query_image_path,product_id,title,product_type,color,material,image_path,relevance,reason
q014,,data/raw/images/small/11/11b87755.jpg,B081HX9SRM|amazon.co.uk,"UMI. by Amazon - Ergonomic office chair, Breathable High-Back Mesh Desk Chair with Adjustable Lumbar Support, 3D Armrests, Tilt Function and 360° Rotating Wheels",ACCESSORY_OR_PART_OR_SUPPLY,Black,Alloy Steel,data/raw/images/small/85/8552ae1a.jpg,2.0,"A black high-back swivel office chair with armrests, headrest, and casters, matching the query chair's form, color, and function closely."
q014,,data/raw/images/small/11/11b87755.jpg,B081HWKWN6|amazon.co.uk,"UMI. by Amazon - Ergonomic office chair, Swivelling Mesh Computer Chair with Adjustable Lumbar Support and PU Armrests, Breathable Mesh Back and Padded Seat, 150 kg Max Load",ACCESSORY_OR_PART_OR_SUPPLY,Black,Alloy Steel,data/raw/images/small/ea/eac17d40.jpg,2.0,"A black high-back swivel office chair with headrest, armrests and wheels, very close in style and color to the query chair."
q014,,data/raw/images/small/11/11b87755.jpg,B08568HG2X|amazon.com,"Amazon Brand – Rivet Decatur Modern Faux Leather Kitchen Counter-Height Stool, 37""H, Black",STOOL_SEATING,Black,,data/raw/images/small/90/90362fc5.jpg,0.0,"A black faux-leather counter stool with fixed metal legs and no wheels/swivel, unlike the black executive office chair queried."
q014,,data/raw/images/small/11/11b87755.jpg,B07R1PVS26|amazon.com,"AmazonBasics Pneumatic Shop Stool, Garage Seat with 300-Pound Capacity - Black",AUTO_ACCESSORY,black,,data/raw/images/small/b0/b028cd07.jpg,1.0,"A black rolling stool with casters matching color and mobility, but a simple backless shop stool rather than a padded office chair with a back and arms."
q014,,data/raw/images/small/11/11b87755.jpg,B075Z6S94K|amazon.com,"Amazon Brand – Rivet Mid-Century Swope Curved Arm Swivel Office Chair, 26""W, Aqua",CHAIR,Teal,polyester/ Metal,data/raw/images/small/3b/3bf80762.jpg,1.0,"A swivel office-style chair like the query but teal fabric with no casters, mismatched color from the black leather chair queried."
q014,,data/raw/images/small/11/11b87755.jpg,B083739MDS|amazon.com,"AmazonBasics Pneumatic Shop Stool, Garage Seat with 300 lb Capacity - Black (Renewed)",AUTO_ACCESSORY,black,vinyl,data/raw/images/small/85/85a34a7e.jpg,1.0,"A black rolling stool with casters, same color and mobility as the query chair but lacking a backrest and arms."
q014,,data/raw/images/small/11/11b87755.jpg,B07HSKXDRL|amazon.com,"Amazon Brand – Rivet Decatur Modern Kitchen Counter-Height Stool, 37""H, Chalk",STOOL_SEATING,Chalk,,data/raw/images/small/df/df9824b2.jpg,0.0,"A light-colored counter-height stool with fixed legs, unrelated in color, form, and mobility to the black wheeled office chair queried."
q014,,data/raw/images/small/11/11b87755.jpg,B07TTHJJKQ|amazon.com,"Amazon Brand – Rivet Malida Mid-Century Modern Faux Leather Open Back Swivel Kitchen Bar Stool, 41""H, Grey",STOOL_SEATING,Grey,,data/raw/images/small/f8/f837ac2a.jpg,0.0,"A grey faux-leather swivel bar stool with wooden legs, not matching the black wheeled office chair's color or type."
q014,,data/raw/images/small/11/11b87755.jpg,B075Z9QBLL|amazon.com,Rivet Hengyin N/A Bar Stool,STOOL_SEATING,Rust Brown,,data/raw/images/small/34/34222a63.jpg,0.0,"A wooden swivel bar stool with a rust-brown seat, unrelated in color, material, and function to the black leather office chair queried."
q014,,data/raw/images/small/11/11b87755.jpg,B07HMPPZRN|amazon.com,"AmazonBasics Foldable Rocking Chair, Black",CHAIR,Black,Steel,data/raw/images/small/bb/bb309800.jpg,1.0,Matches the black color of the query chair but is an outdoor folding rocking chair without wheels or a swivel base.
q014,,data/raw/images/small/11/11b87755.jpg,B07FQXYF8Z|amazon.sg,"AmazonBasics Wood Monitor Stand, Computer Riser",COMPUTER_ADD_ON,,,data/raw/images/small/40/4034db3a.jpg,0.0,"A wooden monitor riser, not a chair at all, so it does not satisfy the query for a chair."
q014,,data/raw/images/small/11/11b87755.jpg,B085693MWK|amazon.com,"Amazon Brand – Rivet Decatur Modern Faux Leather Kitchen Bar Stool, 41""H, Tan Brown",STOOL_SEATING,Tan Brown,,data/raw/images/small/8e/8ebbcd18.jpg,0.0,"A tan faux-leather bar stool with fixed legs, wrong color and no wheels/swivel compared to the black office chair queried."
q014,,data/raw/images/small/11/11b87755.jpg,B07PBZ3VCM|amazon.com,"Amazon Brand – Rivet Sloane Mid-Century Modern Armchair with Tapered Legs, 32.7""W, Emerald Green",OTTOMAN,Emerald Green,Wood,data/raw/images/small/fd/fdf9b0d9.jpg,0.0,"A green upholstered fixed-leg living room armchair, unrelated to the black wheeled swivel office chair queried."
q014,,data/raw/images/small/11/11b87755.jpg,B07QGWLBBC|amazon.com,"Amazon Brand – Rivet Contemporary Curved Channel-Back Dining Chair, 35""H, Forest",CHAIR,Forest,Wood,data/raw/images/small/11/11ecebc7.jpg,0.0,"A forest-green dining chair with fixed wooden legs, wrong color and type compared to the black wheeled office chair in the query."
q014,,data/raw/images/small/11/11b87755.jpg,B07HSDWZ2L|amazon.com,"Amazon Brand – Stone & Beam Wickstrom Upholstered Counter-Height Bar Stool with Arms, 37""H, Caribbean Sand Beige",STOOL_SEATING,Caribean Sand Beige,stone,data/raw/images/small/dd/dda78316.jpg,0.0,"A beige upholstered counter-height bar stool with wooden legs, unrelated in color and form to the black wheeled office chair queried."
q014,,data/raw/images/small/11/11b87755.jpg,B07TZRJSQG|amazon.com,"Amazon Brand – Rivet Whit Contemporary Upholstered Counter Height Stool with Gold Accents, 37""H, Chalk",STOOL_SEATING,Chalk,,data/raw/images/small/55/55697bc8.jpg,0.0,"A light-colored counter-height stool with fixed metal legs, unrelated in color and form to the black wheeled office chair queried."
q015,,data/raw/images/small/43/4334330e.jpg,B07DBCMTPB|amazon.com,"Amazon Brand – Ravenna Home Clear Ribbed Glass Cylinder Living Room Floor Lamp with LED Bulb - 64.25 Inches, Brushed Nickel",LAMP,Brushed Nickel,,data/raw/images/small/8a/8a5b0bcf.jpg,1.0,"A tall floor lamp similar in overall form to the query's white torchiere floor lamp, but with a clear ribbed glass cylinder shade rather than a simple white bowl top."
q015,,data/raw/images/small/43/4334330e.jpg,B0824F7ZLF|amazon.com,"Amazon Brand – Ravenna Home Traditional Metal Downbridge Floor Lamp with Adjustable Shade, LED Bulb Included, 58.25""H, Dark Bronze",LAMP,Dark Bronze,Metal,data/raw/images/small/6a/6ab19530.jpg,1.0,A tall floor lamp like the query but with a bronze downbridge arm and fabric shade instead of a simple white torchiere top.
q015,,data/raw/images/small/43/4334330e.jpg,B0824F3KVZ|amazon.com,"Amazon Brand – Ravenna Home Contemporary Metal Table Lamp with Acrylic Accents, LED Bulb Included, 19.5""H, White",LAMP,White,Metal,data/raw/images/small/06/0644012a.jpg,1.0,"Matches the query lamp's white color, but is a short 19.5-inch table lamp rather than a tall floor-standing torchiere."
q015,,data/raw/images/small/43/4334330e.jpg,B07QD5SXJH|amazon.in,"Rivet Modern Arc Floor Lamp with Bulb and Fabric Shade, 69""H, Antique Brass",LAMP,Brass,Fabric,data/raw/images/small/14/143e0106.jpg,0.0,"A tall arc floor lamp but brass-colored with a fabric drum shade, very different in color and shape from the simple white torchiere queried."
q015,,data/raw/images/small/43/4334330e.jpg,B075X3S2Z6|amazon.ca,"Rivet Retro Two-Orb Tree Lamp with Bulbs, 65"" H, White and Brass",CONSUMER_ELECTRONICS,Brass/White,Metal+Glass,data/raw/images/small/46/46108133.jpg,1.0,"A tall white and brass floor/tree lamp of similar height to the query, but with a distinctive two-orb tree design rather than a plain torchiere top."
q015,,data/raw/images/small/43/4334330e.jpg,B0824FLNCJ|amazon.com,"Amazon Brand – Ravenna Home Contemporary Metal Table Lamp with Mercury Glass Accent, LED Bulb Included, 28.5""H, Polished Nickel",LAMP,Chrome,Metal,data/raw/images/small/9b/9b44f881.jpg,0.0,"A shorter chrome/nickel table lamp with mercury glass accent, differing in color, height, and form from the tall white torchiere queried."
q015,,data/raw/images/small/43/4334330e.jpg,B0825CXG8H|amazon.com,"Amazon Brand – Rivet Mid-Century Modern Metal Starburst Table Lamp, LED Bulb Included, 24.5""H, Antique Gold",LAMP,Antique Gold,Metal,data/raw/images/small/a8/a893b327.jpg,0.0,"An antique gold starburst table lamp, very different in color, height, and design from the tall white torchiere floor lamp queried."
q015,,data/raw/images/small/43/4334330e.jpg,B0742DNY41|amazon.sg,"Rivet Marble and Brass Floor Lamp, Avery, 63""H, With Bulb",LAMP,Antique Brass,Metal+Marble,data/raw/images/small/55/552c9245.jpg,0.0,"A tall floor lamp in form but brass and marble in color/material, quite different from the plain white torchiere queried."
q015,,data/raw/images/small/43/4334330e.jpg,B0825D87LB|amazon.com,"Amazon Brand – Stone & Beam Contemporary Glass Table Lamp with Narrow-Necked Body, LED Bulb Included, 20.25""H, Clear",LAMP,Clear,Glass,data/raw/images/small/99/9913f3e9.jpg,0.0,"A short clear glass table lamp, differing in height, material, and color from the tall white torchiere floor lamp queried."
q015,,data/raw/images/small/43/4334330e.jpg,B0825DN9JL|amazon.com,"Amazon Brand – Stone & Beam Contemporary Curved Glass Table Lamp, LED Bulb Included, 19.25""H, Clear",LAMP,Clear,Glass,data/raw/images/small/0b/0baa055f.jpg,0.0,"A short clear curved-glass table lamp, differing in height, material, and color from the tall white torchiere queried."
q015,,data/raw/images/small/43/4334330e.jpg,B07B4SCBPS|amazon.in,"Rivet Mid-Century Modern Task Lamp, 21""H, with Bulb, Matte White",LAMP,Matte White,Metal,data/raw/images/small/d1/d1105309.jpg,1.0,"Matches the white color of the query lamp, but is a short 21-inch task/desk lamp rather than a tall floor-standing torchiere."
q015,,data/raw/images/small/43/4334330e.jpg,B07MBFD6F9|amazon.com,"Amazon Brand – Ravenna Home Metal Table Lamp with LED Light Bulb, 20""H, Dark Bronze",LAMP,Black,,data/raw/images/small/d1/d175ab22.jpg,0.0,"A short black/dark bronze table lamp, differing in height and color from the tall white torchiere floor lamp queried."
q015,,data/raw/images/small/43/4334330e.jpg,B07K51RSQ6|amazon.co.uk,"Umi. by Amazon Table Lamp, Fabric Shade with Rectangular Wood Base, 11.2'' (28.45 cm)",LAMP,Nickel,,data/raw/images/small/31/316353d9.jpg,0.0,"A very short table lamp with a fabric shade and wood base, quite different in height, material, and form from the tall white torchiere queried."
q015,,data/raw/images/small/43/4334330e.jpg,B07MBFDHMH|amazon.com,"Amazon Brand – Stone & Beam Table Lamp with Textured Ceramic Base, Bulb Included, 15""H, Crackle White",LAMP,Crackle White,ceramic,data/raw/images/small/93/93809081.jpg,1.0,"Matches the white color family of the query lamp, but is a short 15-inch ceramic table lamp rather than a tall torchiere floor lamp."
q015,,data/raw/images/small/43/4334330e.jpg,B07MHMR8FV|amazon.com,"Amazon Brand – Stone & Beam Task Lamp with Rotary Switch on the Base and LED Light Bulb - 21.5-Inch, Black / Brushed Nickel",LAMP,Black,,data/raw/images/small/2d/2d353619.jpg,0.0,"A short black/nickel task lamp, differing in height and color from the tall white torchiere floor lamp queried."
q015,,data/raw/images/small/43/4334330e.jpg,B073772TP9|amazon.com,"Amazon Brand – Stone & Beam Modern Slate Rock Table Desk Lamp with Light Bulb And Linen Shade,16""H, Polished Nickel",LAMP,Polished Nickel,Polyresin+Metal+Fabric,data/raw/images/small/0e/0eaef55c.jpg,0.0,"A short nickel table/desk lamp with a linen shade, very different in height, material, and color from the tall white torchiere queried."
q015,,data/raw/images/small/43/4334330e.jpg,B07B4ZP62F|amazon.com,"Amazon Brand – Rivet Mid-Century Modern Ceiling Hanging Glass Globe Pendant Fixture With Light Bulb - 5 x 5x 10 Inches, Matte Black",LIGHT_FIXTURE,Matte Black,Glass,data/raw/images/small/b1/b19ca854.jpg,0.0,"A small black hanging pendant light fixture, not a floor lamp, and mismatched in color from the tall white torchiere queried."
q015,,data/raw/images/small/43/4334330e.jpg,B07B4YVX5Q|amazon.com,"Amazon Brand – Stone & Beam Schoolhouse Vanity Fixture With 3 Light Bulbs And Glass Opal Shades - 23.25 x 9.5 x 10 Inches, Matte Black",LIGHT_FIXTURE,Matte Black With Opal Shade,,data/raw/images/small/aa/aa26c8a0.jpg,0.0,"A black wall-mounted vanity light fixture, not a floor lamp, and mismatched in color and form from the query."
q015,,data/raw/images/small/43/4334330e.jpg,B07B4Z9PKC|amazon.com,"Amazon Brand – Rivet Mid-Century Modern Sputnik Glass Globe Ceiling Pendant Chandelier Fixture With 7 Light Bulbs - 22.5 x 22.5 x 24 Inches, Matte Black",LIGHT_FIXTURE,Matte Black,,data/raw/images/small/5e/5e3f0a24.jpg,0.0,"A black sputnik-style ceiling chandelier fixture, not a floor lamp and unrelated in color/form to the query."
q015,,data/raw/images/small/43/4334330e.jpg,B07JQB4FTS|amazon.com,"Amazon Brand – Rivet Mid-Century Modern Glass Globe Flush-Mount Ceiling Fixture with Light Bulb - 8.87 x 7 x 7 Inches, Black",LIGHT_FIXTURE,Black,Glass,data/raw/images/small/ad/ad77d819.jpg,0.0,"A small black flush-mount ceiling fixture, not a floor lamp and unrelated in color/form to the tall white torchiere queried."
q016,"similar style, but in black and not for dining",data/raw/images/small/3e/3ed459ef.jpg,B07XZKBMLS|amazon.in,"AmazonBasics Adjustable Patio Hanging Umbrella with Cantilever and Steel Frame - 10 Foot, Beige",UMBRELLA,Beige,,data/raw/images/small/3f/3f81bc6d.jpg,1.0,"Same cantilever patio hanging umbrella style as the query image and not a dining item, but it is beige rather than the requested black."
q016,"similar style, but in black and not for dining",data/raw/images/small/3e/3ed459ef.jpg,B07XZK5XB9|amazon.ca,"AmazonBasics Adjustable Patio Hanging Umbrella with Cantilever and Steel Frame - 10 Foot, Taupe Brown",UMBRELLA,Taupe Brown,,data/raw/images/small/c2/c2731b9e.jpg,1.0,"Same cantilever patio umbrella style as the query, satisfying the non-dining requirement, but taupe brown rather than the requested black color."
q016,"similar style, but in black and not for dining",data/raw/images/small/3e/3ed459ef.jpg,B000W9F9AK|primenow.amazon.com,Strathwood St. Thomas Aluminum Market Umbrella,UMBRELLA,,Aluminum,data/raw/images/small/a3/a36e8df2.jpg,1.0,"Same market-umbrella style as the query but shown in a tan/beige color, not black."
q016,"similar style, but in black and not for dining",data/raw/images/small/3e/3ed459ef.jpg,B07YZT1DGN|amazon.com,"AmazonBasics Outdoor Market Patio Steel Umbrella - 9 Foot, Taupe Brown",UMBRELLA,Taupe Brown,polyester,data/raw/images/small/a8/a8f71ed9.jpg,1.0,"Same market umbrella style but taupe brown, not the requested black."
q016,"similar style, but in black and not for dining",data/raw/images/small/3e/3ed459ef.jpg,B00GBVDYRS|amazon.com,Strathwood Whidbey Cast-Aluminum 8 ft. Market Umbrella,OUTDOOR_LIVING,,polyester,data/raw/images/small/c2/c2c2b93f.jpg,1.0,"Matching market umbrella style shown in beige, not black."
q016,"similar style, but in black and not for dining",data/raw/images/small/3e/3ed459ef.jpg,B07BK4P5PX|amazon.co.uk,"AmazonBasics Outdoor Patio Umbrella, 2.74 Meters, Striped Dark Blue and White",UMBRELLA,Striped Dark Blue/White,Polyester,data/raw/images/small/56/5645f793.jpg,1.0,"Same market umbrella shape but striped blue/white, not black."
q016,"similar style, but in black and not for dining",data/raw/images/small/3e/3ed459ef.jpg,B07YZV1Z5M|amazon.com,"AmazonBasics Outdoor Market Patio Steel Umbrella - 9 Foot, White",UMBRELLA,White,polyester,data/raw/images/small/7f/7fd81ece.jpg,1.0,"Matching market umbrella style but white, not black."
q016,"similar style, but in black and not for dining",data/raw/images/small/3e/3ed459ef.jpg,B000KBLN96|amazon.com,"Strathwood 6-Foot Olefin Market Umbrella, Hunter",OUTDOOR_LIVING,Hunter,,data/raw/images/small/ac/ace9c713.jpg,1.0,"Same wood-pole market umbrella style but hunter green, not black."
q016,"similar style, but in black and not for dining",data/raw/images/small/3e/3ed459ef.jpg,B07YG8QZ45|amazon.com.au,"AmazonBasics Oversize Outdoor Market Patio Umbrella with Base - 15 x 6.9 Feet, Burgundy Red",UMBRELLA,Burgundy Red,,data/raw/images/small/ed/ed60b249.jpg,1.0,"Related market-umbrella style with base but burgundy red, not black."
q016,"similar style, but in black and not for dining",data/raw/images/small/3e/3ed459ef.jpg,B07FCRBWJB|amazon.com.au,"AmazonBasics Beach Sun Umbrella, Yellow Striped",UMBRELLA,Yellow Striped,,data/raw/images/small/b2/b256b5ec.jpg,0.0,"A tilting beach umbrella with carry bag, different style from the market umbrella and wrong color."
q016,"similar style, but in black and not for dining",data/raw/images/small/3e/3ed459ef.jpg,B008U4QI18|amazon.com,Strathwood Rhodes Market Umbrella,OUTDOOR_LIVING,Black,Aluminum,data/raw/images/small/41/41fcf684.jpg,2.0,Same market umbrella style and explicitly black as requested.
q016,"similar style, but in black and not for dining",data/raw/images/small/3e/3ed459ef.jpg,B07BK3R536|amazon.com,"AmazonBasics JC011, White Patio Umbrella-9-Foot",UMBRELLA,White,polyester,data/raw/images/small/cb/cb107d07.jpg,1.0,"Same market umbrella style but white, not black."
q016,"similar style, but in black and not for dining",data/raw/images/small/3e/3ed459ef.jpg,B07BK4RDZN|amazon.ae,"AmazonBasics JC014 Patio Umbrella-9-Foot, Striped Beige/White",UMBRELLA,Striped Beige/White,,data/raw/images/small/24/2476a979.jpg,1.0,"Same market umbrella style but striped beige/white, not black."
q016,"similar style, but in black and not for dining",data/raw/images/small/3e/3ed459ef.jpg,B076N5V6LN|amazon.ca,"AmazonBasics Pop-Up Canopy Tent, 10 x 10 Foot, Grey",FREESTANDING_SHELTER,Grey,Polyester,data/raw/images/small/cf/cfc7b0fd.jpg,0.0,"A pop-up canopy tent, not a market umbrella, and not black."
q016,"similar style, but in black and not for dining",data/raw/images/small/3e/3ed459ef.jpg,B081NXY9KN|amazon.com.au,"AmazonBasics Event Shelter, 3.65 x 3.65 m",UMBRELLA,,,data/raw/images/small/12/12c94a94.jpg,0.0,"A dome-shaped event shelter tent, structurally different from a market umbrella."
q016,"similar style, but in black and not for dining",data/raw/images/small/3e/3ed459ef.jpg,B07GDKJVTN|amazon.in,"Amazon Brand - Solimo Oblique Silicone Ice Mould, Black",FOOD_PREPARATION_MOLD,Black,Silicone,data/raw/images/small/ea/ea37c787.jpg,0.0,"A silicone ice mold, completely unrelated to an umbrella."
q016,"similar style, but in black and not for dining",data/raw/images/small/3e/3ed459ef.jpg,B07GF762PX|amazon.in,"Amazon Brand - Solimo 24 Cavity Silicone Ice Mould, Black",FOOD_PREPARATION_MOLD,Black,Silicone,data/raw/images/small/7d/7d5980a7.jpg,0.0,"A silicone ice mold, completely unrelated to an umbrella."
q016,"similar style, but in black and not for dining",data/raw/images/small/3e/3ed459ef.jpg,B07PZ7RXHD|amazon.ca,"AmazonBasics Anti-Fatigue Mat Single-Layer Foam Ribbed 3/8"", 3x5 Black",JANITORIAL_SUPPLY,Black,,data/raw/images/small/ac/aca292a1.jpg,0.0,"A floor anti-fatigue mat, unrelated to an umbrella despite being black."
q016,"similar style, but in black and not for dining",data/raw/images/small/3e/3ed459ef.jpg,B07Y613GT7|amazon.co.uk,"AmazonBasics Heavy-Weight Plastic Spoons, Black, 250-Pack",FOOD_SERVICE_SUPPLY,black,,data/raw/images/small/de/dee93b56.jpg,0.0,"Disposable plastic spoons, completely unrelated to an umbrella despite being black."
q016,"similar style, but in black and not for dining",data/raw/images/small/3e/3ed459ef.jpg,B07Y613GT3|amazon.co.uk,"AmazonBasics Heavy-Weight Plastic Spoons, Black, 500-Pack",FOOD_SERVICE_SUPPLY,black,Plastic,data/raw/images/small/3b/3b229bb4.jpg,0.0,"Disposable plastic spoons, completely unrelated to an umbrella despite being black."
q017,"same shape but wooden, not metal",data/raw/images/small/63/63b92106.jpg,B0792JGRNS|amazon.ca,Rivet Parks Mid-Century Modern Wingback Leather Chair,HOME_FURNITURE_AND_DECOR,,,data/raw/images/small/87/87b5de32.jpg,2.0,Same high-back wingback silhouette as the query with visible wood legs and no metal.
q017,"same shape but wooden, not metal",data/raw/images/small/63/63b92106.jpg,B07HSKB7B4|amazon.com,"Amazon Brand – Stone & Beam Wickstrom Upholstered Dining Chair with Arms, 26""W, Slate Grey",STOOL_SEATING,Slate Gray,,data/raw/images/small/31/31be481c.jpg,1.0,Upholstered chair with wood-look legs but lacks the wingback shape of the query.
q017,"same shape but wooden, not metal",data/raw/images/small/63/63b92106.jpg,B07DBF3V6X|amazon.com,"Amazon Brand – Ravenna Home Semple Button Tufted Nailhead Trim Accent Chair, 33""W, Linen",CHAIR,Linen,Linen,data/raw/images/small/57/577340eb.jpg,1.0,Wood-legged accent chair but rounded tufted back differs from the wingback query shape.
q017,"same shape but wooden, not metal",data/raw/images/small/63/63b92106.jpg,B07DBG291H|amazon.com,"Amazon Brand – Ravenna Home Amanda Curved Arm Upholstered Chair, 32.5""W, Dark Blue",CHAIR,Dark Blue,,data/raw/images/small/51/51fa5c94.jpg,1.0,Upholstered accent chair with visible wood legs but a curved-arm shape unlike the query's wingback.
q017,"same shape but wooden, not metal",data/raw/images/small/63/63b92106.jpg,B082VMWB4G|amazon.com,"Amazon Brand – Rivet Jamie Upholstered Mid-Century Modern Low Arm Accent Chair, 31""W, Chalk",CHAIR,Chalk,Polyester,data/raw/images/small/4c/4c39fb52.jpg,1.0,"Wood tapered legs and no metal, but low-arm mid-century shape differs from the wingback query."
q017,"same shape but wooden, not metal",data/raw/images/small/63/63b92106.jpg,B07HYYJKMD|amazon.com,"Amazon Brand – Stone & Beam Clayton Reclining Contemporary Fabric Living-Room Chair, 30""W, Latte",CHAIR,Latte,Textile,data/raw/images/small/ce/ce7dd3ba.jpg,1.0,"Has exposed wood arms/frame and no metal, but reclining chair shape differs from the query's wingback."
q017,"same shape but wooden, not metal",data/raw/images/small/63/63b92106.jpg,B0011MXVLQ|amazon.ca,"Pinzon Hardwood Lounge Chair with Sand Polyblend Upholstery, Java",CHAIR,,,data/raw/images/small/b9/b908f3ab.jpg,1.0,"Explicit hardwood frame and no metal, but boxy lounge-chair shape differs from the query's wingback."
q017,"same shape but wooden, not metal",data/raw/images/small/63/63b92106.jpg,B07PBZ3VCM|amazon.com,"Amazon Brand – Rivet Sloane Mid-Century Modern Armchair with Tapered Legs, 32.7""W, Emerald Green",OTTOMAN,Emerald Green,Wood,data/raw/images/small/fd/fdf9b0d9.jpg,1.0,"Explicit wood material and no metal, but the tapered mid-century armchair shape differs from the wingback query."
q017,"same shape but wooden, not metal",data/raw/images/small/63/63b92106.jpg,B075X4YDCR|amazon.com,"Amazon Brand – Stone & Beam St. Cloud Modern Armless Accent Chair, 32""W, Bear",CHAIR,Bear,stone,data/raw/images/small/4d/4db3e4e0.jpg,0.0,"Armless slipper-chair shape with no visible wood frame, unlike the wingback wooden query."
q017,"same shape but wooden, not metal",data/raw/images/small/63/63b92106.jpg,B07JY3NNPK|amazon.com,"Amazon Brand – Stone & Beam Pinebrook Traditional Recliner, Fabric, 39""W, Stone",CHAIR,Stone,Textile,data/raw/images/small/f3/f398bf42.jpg,0.0,Fully upholstered recliner with no visible wood frame and a shape unlike the wingback query.
q017,"same shape but wooden, not metal",data/raw/images/small/63/63b92106.jpg,B0714QGRSL|amazon.com,"Amazon Brand – Rivet Andrews Contemporary Top-Grain Leather Chair, 40""W, Cognac",OTTOMAN,Cognac,leather,data/raw/images/small/bc/bca68cc4.jpg,1.0,"Wood block legs and leather (not metal), but boxy modern shape differs from the query's wingback."
q017,"same shape but wooden, not metal",data/raw/images/small/63/63b92106.jpg,B000S6M3W4|amazon.co.uk,Strathwood Griffen All-Weather Garden Furniture Garden Furniture - Wicker / Poly Rattan Chair Dark Brown,OUTDOOR_LIVING,Dark Brown,Fabric,data/raw/images/small/a3/a3e8ee5e.jpg,0.0,"Woven wicker/rattan outdoor chair, neither wooden-framed nor matching the wingback shape."
q017,"same shape but wooden, not metal",data/raw/images/small/63/63b92106.jpg,B07HSBJ5D6|amazon.com,"Amazon Brand – Rivet Dunford Modern Kitchen Dining Chair, 33 Inch Height, Ivory",CHAIR,Ivory,Wood,data/raw/images/small/e8/e81fbd12.jpg,1.0,"Explicit wood material and no metal, but the dining-chair shape differs from the query's wingback."
q017,"same shape but wooden, not metal",data/raw/images/small/63/63b92106.jpg,B071PDYXRQ|amazon.com,"Amazon Brand – Rivet Apex Modern Oversized Living Room Accent Chair, 42""W, Ash Grey",CHAIR,Ash Grey,Ash,data/raw/images/small/7a/7ad1daea.jpg,1.0,"Explicit ash wood material and no metal, but oversized boxy shape differs from the query's wingback."
q017,"same shape but wooden, not metal",data/raw/images/small/63/63b92106.jpg,B084W339RK|amazon.com,"Amazon Brand – Stone & Beam Vivianne Modern Upholstered Dining Chair with Casters, 24.4""W, Slate",CHAIR,Slate,,data/raw/images/small/25/25e0ab24.jpg,0.0,Rolling dining chair with metal-look casters and a shape unlike the query's wooden wingback.
q017,"same shape but wooden, not metal",data/raw/images/small/63/63b92106.jpg,B08DWM1GZK|amazon.com,"AmazonBasics 55"" L-Shape Office Corner Desk - Natural",DESK,Natural,Engineered Wood,data/raw/images/small/32/3243e9c4.jpg,0.0,"An office desk, not a chair, so shape is unrelated to the query."
q017,"same shape but wooden, not metal",data/raw/images/small/63/63b92106.jpg,B0869LMTKP|amazon.ca,"AmazonBasics Aurora Metal and Wood Platform Bed with Headboard - Wood Slat Support, King",BED,Black & Espresso,Metal,data/raw/images/small/d2/d2fbefe0.jpg,0.0,"A metal-framed bed, not a chair, and explicitly metal which the query excludes."
q017,"same shape but wooden, not metal",data/raw/images/small/63/63b92106.jpg,B08DWMY83P|amazon.com,"AmazonBasics 55"" L-Shape Office Corner Desk - Black",DESK,Black,Engineered Wood,data/raw/images/small/32/3243e9c4.jpg,0.0,"An office desk, not a chair, so shape is unrelated to the query."
q017,"same shape but wooden, not metal",data/raw/images/small/63/63b92106.jpg,B078JM9XSJ|amazon.com,"Amazon Brand – Stone & Beam Modern Farmhouse Wood and Galvanized Metal Decor Storage Bin Basket - 15.75 Inch, White Washed",STORAGE_BOX,,,data/raw/images/small/94/943130d5.jpg,0.0,"A storage bin, not a chair, and contains galvanized metal."
q017,"same shape but wooden, not metal",data/raw/images/small/63/63b92106.jpg,B07B813LW1|amazon.com,"Amazon Brand – Rivet Mid-Century Modern Industrial Metal Buffet Credenza, 28 Inch Height, Beige, Wood",CABINET,Beige,Iron,data/raw/images/small/12/123a1b5e.jpg,0.0,"A metal-and-wood cabinet/credenza, not a chair, and explicitly includes metal (iron)."
q018,"larger size of a similar item, not a small one",data/raw/images/small/a6/a65e6e2c.jpg,B07HMPPZRN|amazon.com,"AmazonBasics Foldable Rocking Chair, Black",CHAIR,Black,Steel,data/raw/images/small/bb/bb309800.jpg,1.0,"Similar folding outdoor recliner-style chair in black steel, though a rocker rather than a reclining zero-gravity chair."
q018,"larger size of a similar item, not a small one",data/raw/images/small/a6/a65e6e2c.jpg,B0896G6LPJ|amazon.in,Camping Chair,FURNITURE,Blue,Metal,data/raw/images/small/fe/fe3a359e.jpg,1.0,"A compact folding metal camp chair, similarly styled but a smaller basic chair rather than a larger recliner."
q018,"larger size of a similar item, not a small one",data/raw/images/small/a6/a65e6e2c.jpg,B07SXC4H2M|amazon.ca,AmazonBasics Foldable Rocking Chair with Canopy - Beige (Renewed),CHAIR,Beige,Alloy Steel,data/raw/images/small/31/3100f046.jpg,2.0,"Same folding reclining-chair style as the query, made larger/more elaborate with an added canopy and headrest."
q018,"larger size of a similar item, not a small one",data/raw/images/small/a6/a65e6e2c.jpg,B00GJTGCZI|amazon.com,Strathwood 5-Piece Aluminum Sling Outdoor Furniture Set,OUTDOOR_LIVING,,Aluminum/Sling,data/raw/images/small/3b/3b8b2bda.jpg,1.0,"A larger multi-piece sling lounge/chaise set sharing the sling-fabric material, but a full furniture set rather than a single similar chair."
